iter	Logloss
283	0.08860845321
284	0.08835116655
285	0.08830295465
286	0.08822892018
287	0.08796766232
288	0.08789846958
289	0.0876610976
290	0.08758785541
291	0.08752917754
292	0.08739604461
293	0.08733502902
294	0.08717029278
295	0.08710823059
296	0.0870204143
297	0.08695132916
298	0.08688858228
299	0.0867376572
300	0.08668064215
301	0.08658410097
302	0.08651256072
303	0.0864532862
304	0.08624424079
305	0.08618370447
306	0.08604290302
307	0.08597558829
308	0.08591693976
309	0.0858551221
310	0.08579185681
311	0.0856636243
312	0.08559715075
313	0.08552339994
314	0.08541190319
315	0.08508930695
316	0.08496816586
317	0.08477141551
318	0.08471365709
319	0.08465429453
320	0.08460182777
321	0.08452373407
322	0.08440861824
323	0.08433397733
324	0.08426741576
325	0.08408696101
326	0.08402688442
327	0.08393885295
328	0.0838776026
329	0.08381020962
330	0.08374708127
331	0.08368972387
332	0.08337220412
333	0.08331367297
334	0.08325584607
335	0.08320829929
336	0.08314453516
337	0.08308447813
338	0.08301229232
339	0.08294535906
340	0.08283435137
341	0.08278153248
342	0.082713983
343	0.08249311203
344	0.08243134327
345	0.08237733107
346	0.08231789027
347	0.08203296661
348	0.08196791624
349	0.08190794236
350	0.08185937343
351	0.08180088141
352	0.08152567546
353	0.08146048326
354	0.08132660695
355	0.08126989511
356	0.08119712243
357	0.08114456275
358	0.08095905108
359	0.08090005043
360	0.08084650284
361	0.08079204559
362	0.08072170355
363	0.08065218314
364	0.08059734442
365	0.08046523363
366	0.08042448973
367	0.08035508669
368	0.08018313677
369	0.08012606303
370	0.08006419646
371	0.07995888148
372	0.07990462963
373	0.07983865004
374	0.07956796304
375	0.07951717866
376	0.07946564601
377	0.07941117409
378	0.07933972677
379	0.07923123286
380	0.07913150298
381	0.07895285778
382	0.0788883845
383	0.07866886335
384	0.07859028547
385	0.07852333264
386	0.07829129146
387	0.07808074951
388	0.07803596594
389	0.07789793748
390	0.07784257546
391	0.07778994242
392	0.0777423663
393	0.07761281331
394	0.07755275629
395	0.07748303536
396	0.07742339403
397	0.07718187968
398	0.07712274209
399	0.07706646063
400	0.07701322604
401	0.07696195749
402	0.07690947117
403	0.07685259795
404	0.07679776901
405	0.07674296452
406	0.07668438936
407	0.0766234618
408	0.07657656547
409	0.07652319884
410	0.07629194993
411	0.07623156523
412	0.0761696791
413	0.07612243065
414	0.07606273553
415	0.0760005902
416	0.07594343332
417	0.07588552328
418	0.07583408845
419	0.07574119079
420	0.07568589235
421	0.07563892756
422	0.0755830129
423	0.07553596008
424	0.07547455812
425	0.07540421119
426	0.07535690894
427	0.07529732142
428	0.07521832784
429	0.0751676804
430	0.07510326092
431	0.07504361471
432	0.07499369597
433	0.07495107895
434	0.07489631848
435	0.07483299451
436	0.07477562733
437	0.07472166404
438	0.07466274164
439	0.07460763393
440	0.07454071045
441	0.07448383233
442	0.07435645568
443	0.07431422503
444	0.07413736001
445	0.07383328951
446	0.07363347763
447	0.07358139723
448	0.07338517996
449	0.07332648742
450	0.07314597888
451	0.07309285677
452	0.07304280599
453	0.07299590967
454	0.07294558012
455	0.07289160215
456	0.07283882728
457	0.07273260263
458	0.07267931425
459	0.0726275713
460	0.07257173978
461	0.07251979143
462	0.07238506415
463	0.07217302078
464	0.07211537483
465	0.07206053122
466	0.07201391856
467	0.07196021936
468	0.07190515567
469	0.0718536328
470	0.07178131495
471	0.07164391249
472	0.07159385192
473	0.07153345744
474	0.07148488363
475	0.07144197317
476	0.07138588245
477	0.07132197649
478	0.07127023844
479	0.07121973771
480	0.07116388174
481	0.07111791464
482	0.07106578044
483	0.07101849287
484	0.07097142537
485	0.07092618698
486	0.07087454674
487	0.07082298474
488	0.07054753426
489	0.07049702375
490	0.07045159951
491	0.07040190085
492	0.07034998674
493	0.07030035166
494	0.07024843265
495	0.07020304753
496	0.07014770019
497	0.07009431888
498	0.06999899057
499	0.06995659853
500	0.06990377964
501	0.06974529364
502	0.06969397618
503	0.06961107499
504	0.06956213438
505	0.06951161898
506	0.06946750543
507	0.06942096612
508	0.06930619264
509	0.06925262549
510	0.06920781747
511	0.06915709667
512	0.06909750425
513	0.06905045143
514	0.0689300097
515	0.06888195429
516	0.06882402958
517	0.06878059583
518	0.06873459449
519	0.0686889355
520	0.06845711928
521	0.06841623844
522	0.06837236453
523	0.06832263164
524	0.06827547611
525	0.06822933295
526	0.06818703872
527	0.06814507215
528	0.0679071133
529	0.06783651205
530	0.06764737154
531	0.06760193262
532	0.06755947211
533	0.06747870323
534	0.06743579767
535	0.06739495106
536	0.06734864162
537	0.0673055013
538	0.06726354941
539	0.06702341911
540	0.06693629729
541	0.06668951083
542	0.06664895278
543	0.0665704287
544	0.06652475993
545	0.06648193751
546	0.06642601307
547	0.06625516843
548	0.06611611782
549	0.06607172061
550	0.06583756667
551	0.06579573216
552	0.06575406392
553	0.06569025089
554	0.06564773168
555	0.06560386266
556	0.06555675604
557	0.06551447159
558	0.06547374236
559	0.06539160411
560	0.06535089444
561	0.06525262686
562	0.06518284235
563	0.0651416045
564	0.06510081169
565	0.06506155943
566	0.06500817323
567	0.06495392139
568	0.06490123455
569	0.0648015438
570	0.06463259183
571	0.06456254812
572	0.06441265497
573	0.06437158829
574	0.06423915961
575	0.06395356105
576	0.06377963042
577	0.06372374999
578	0.06368334844
579	0.06364216927
580	0.06360211984
581	0.06347500728
582	0.06343656687
583	0.06322138371
584	0.06318290417
585	0.06313658494
586	0.06309898572
587	0.0630605502
588	0.06297721863
589	0.06292628264
590	0.06288771507
591	0.06284283369
592	0.06275814252
593	0.06268865145
594	0.06265017192
595	0.06261205429
596	0.06256525089
597	0.06251973861
598	0.0624756593
599	0.06229683803
600	0.06223775423
601	0.06215616862
602	0.06194051596
603	0.06179583623
604	0.06174755585
605	0.06169156784
606	0.06163839683
607	0.06145010728
608	0.06141202389
609	0.06137495774
610	0.06132622254
611	0.06115849813
612	0.06111534314
613	0.06107220283
614	0.06103541545
615	0.06099839822
616	0.06078871213
617	0.06059557597
618	0.06055979117
619	0.06052354666
620	0.06029009208
621	0.06024073576
622	0.06017510341
623	0.05993292882
624	0.0598982004
625	0.05986219553
626	0.05982628847
627	0.0597921616
628	0.05975649418
629	0.05972164839
630	0.05950244023
631	0.05944730808
632	0.05938262939
633	0.05927416484
634	0.05923942175
635	0.05904001578
636	0.05900498415
637	0.05897008456
638	0.05887627235
639	0.05881975614
640	0.05878548255
641	0.05875126765
642	0.05860468057
643	0.05836161589
644	0.058325567
645	0.05812831781
646	0.05809512505
647	0.05806118403
648	0.05802789346
649	0.05798314412
650	0.05793085343
651	0.0578972792
652	0.05783804869
653	0.05779709938
654	0.05775835086
655	0.05772526081
656	0.0576929288
657	0.05765079596
658	0.0575162154
659	0.05748448005
660	0.05745209914
661	0.05741996765
662	0.05738776769
663	0.05726321294
664	0.05723138467
665	0.05718758412
666	0.05710877639
667	0.05707713885
668	0.05684472108
669	0.05663544581
670	0.05658317468
671	0.05652030554
672	0.05648630582
673	0.05645509867
674	0.05642364698
675	0.05632116367
676	0.05624218476
677	0.05604687715
678	0.05601569445
679	0.05591512827
680	0.05568044614
681	0.05564936124
682	0.05561106266
683	0.05551001231
684	0.05532070062
685	0.0551069064
686	0.05507595356
687	0.05504489801
688	0.05501414568
689	0.05498417096
690	0.05493297577
691	0.05490237016
692	0.05471509787
693	0.05468484927
694	0.05452634371
695	0.05449596796
696	0.05446590032
697	0.05443604298
698	0.05440754035
699	0.05436074673
700	0.05425815582
701	0.05422869462
702	0.05419915028
703	0.05416985047
704	0.05395311209
705	0.05392447252
706	0.05389544169
707	0.05386659182
708	0.05383779086
709	0.05380916595
710	0.05376145779
711	0.05358866178
712	0.0535601298
713	0.05353225806
714	0.05343932127
715	0.0533063155
716	0.05308642754
717	0.05305797381
718	0.05303018032
719	0.05289807442
720	0.05286975763
721	0.05281881186
722	0.05277783321
723	0.05274985387
724	0.05268231905
725	0.05265502441
726	0.05262709887
727	0.05255313775
728	0.05234739352
729	0.05230516287
730	0.05227726178
731	0.05224962968
732	0.05222234481
733	0.05214794355
734	0.05212065868
735	0.05207684835
736	0.05193684896
737	0.05190949073
738	0.05168079474
739	0.05165351476
740	0.05162641085
741	0.05158965771
742	0.05151931567
743	0.05136199364
744	0.05133493375
745	0.05113006005
746	0.05110315176
747	0.05107630216
748	0.05105059697
749	0.05100686489
750	0.05086693886
751	0.05084042671
752	0.05081402216
753	0.05068543263
754	0.05049418914
755	0.05046787751
756	0.05044160501
757	0.0502683395
758	0.05022293482
759	0.05019684816
760	0.05017122122
761	0.05012679467
762	0.0501007129
763	0.0500750615
764	0.05004934653
765	0.05002368536
766	0.04990450541
767	0.04987883935
768	0.04981528062
769	0.04959221375
770	0.0495666455
771	0.04954126798
772	0.04951607142
773	0.0494910607
774	0.0494660891
775	0.04930391556
776	0.04926050626
777	0.04923580854
778	0.04921086629
779	0.04918601696
780	0.0491615002
781	0.04912442916
782	0.04898476234
783	0.04896011842
784	0.04892495473
785	0.04890051622
786	0.04872059455
787	0.04869620494
788	0.04867180066
789	0.04850355295
790	0.04845107641
791	0.04842675038
792	0.04826450837
793	0.04824025081
794	0.04811223348
795	0.04808786832
796	0.04806391398
797	0.04804040958
798	0.04801650414
799	0.04799325405
800	0.04783587333
801	0.04778282948
802	0.04774808639
803	0.04766121889
804	0.0476378123
805	0.04760501568
806	0.047581345
807	0.04755812425
808	0.04752177214
809	0.04749839978
810	0.04733064114
811	0.04730731279
812	0.04718468984
813	0.047161518
814	0.04702487848
815	0.04700160882
816	0.04697878911
817	0.04693929232
818	0.046795444
819	0.04677214011
820	0.04674937419
821	0.04671279712
822	0.04668983068
823	0.04666712834
824	0.0465795517
825	0.04646889124
826	0.0464459786
827	0.04636555207
828	0.04634299645
829	0.04632027455
830	0.04618885334
831	0.04616628794
832	0.04613144703
833	0.04610904302
834	0.04608666836
835	0.04592832419
836	0.0458611904
837	0.04583948086
838	0.04581726759
839	0.04579548469
840	0.04577339857
841	0.04575147873
842	0.04572992569
843	0.04558786735
844	0.04556648059
845	0.04545200544
846	0.04543096591
847	0.04526596069
848	0.04524407998
849	0.04520982596
850	0.04518769582
851	0.0451666563
852	0.04513073946
853	0.04502539512
854	0.04499650124
855	0.0449756769
856	0.04495277405
857	0.04493125524
858	0.04481379191
859	0.0447346076
860	0.04471360231
861	0.0446925041
862	0.04467163086
863	0.04461095272
864	0.04457169557
865	0.04455117446
866	0.0445211166
867	0.04438782716
868	0.0443669148
869	0.04434627631
870	0.04432556446
871	0.04430492108
872	0.04423737159
873	0.04420809624
874	0.04418755556
875	0.0441034855
876	0.04408304752
877	0.04395524049
878	0.04387807112
879	0.04385782878
880	0.04383738591
881	0.04381731473
882	0.04369882437
883	0.04367861625
884	0.04365867713
885	0.04352669838
886	0.04349548144
887	0.0434253497
888	0.04340532743
889	0.04334773528
890	0.0433277179
891	0.04323440943
892	0.0430590165
893	0.04303893554
894	0.04301920182
895	0.04298294263
896	0.04296331161
897	0.04294380775
898	0.04281480251
899	0.04279516171
900	0.04269439991
901	0.04267505744
902	0.04254592015
903	0.04252642118
904	0.04250716674
905	0.04248820574
906	0.04243435982
907	0.04241571671
908	0.04238559038
909	0.04233311384
910	0.04231383495
911	0.0422948446
912	0.0422761966
913	0.0422574948
914	0.04214461889
915	0.04212576548
916	0.04209382473
917	0.04207535279
918	0.04205678793
919	0.04203808124
920	0.04201950171
921	0.04187940451
922	0.04175238976
923	0.04164421375
924	0.04162561466
925	0.04159523402
926	0.04157672295
927	0.04155805539
928	0.04145772885
929	0.04129907168
930	0.04125590691
931	0.0412373714
932	0.04121906085
933	0.04120059869
934	0.0410955967
935	0.04107730083
936	0.04105910277
937	0.04104100252
938	0.04091543051
939	0.04089787312
940	0.04080039293
941	0.04078239539
942	0.04069219247
943	0.04066430361
944	0.04062329806
945	0.04051220234
946	0.04049409964
947	0.04047632462
948	0.04045834664
949	0.04044054227
950	0.04042287484
951	0.04040530278
952	0.0403879777
953	0.04030527457
954	0.04027034075
955	0.04014936105
956	0.04013187213
957	0.04000088129
958	0.03998329945
959	0.03995572359
960	0.03993810507
961	0.0398298557
962	0.03973877247
963	0.03972127376
964	0.03969481052
965	0.039677483
966	0.0396602166
967	0.03964309692
968	0.03962597725
969	0.03950360616
970	0.03948649137
971	0.03946954042
972	0.03945254301
973	0.03942612379
974	0.03940918018
975	0.03927999643
976	0.03926375707
977	0.03924670586
978	0.03913047253
979	0.03911409623
980	0.03909738981
981	0.03908059536
982	0.03897982866
983	0.0389532236
984	0.03882318154
985	0.03880628195
986	0.03878970024
987	0.0387732139
988	0.03866543403
989	0.03864914576
990	0.03862360685
991	0.03860715719
992	0.03859105477
993	0.03856524443
994	0.0385491689
995	0.03847657228
996	0.03846022288
997	0.03841276413
998	0.03839684511
999	0.03838087718
